State,Low Access Numbers.People.10 Miles,Vehicle Access.10 Miles,Sales.Retail Sales,Income.Median Houseold Income,Region
tx,2391,50.0,208945.0,60772,South
tx,2501,33.0,178760.0,54403,South
tx,856,20.0,151643.0,54744,South
tx,3452,68.0,156817.0,43045,South
tx,6305,7.0,796648.0,51494,South
tx,3561,40.0,263781.0,44418,South
tx,3288,30.0,98140.0,59091,South
tx,1148,9.0,262970.0,53848,South
tx,1919,11.0,135268.0,53411,South
tx,82,0.0,275248.0,83750,South
tx,494,3.0,4796568.0,52429,South
tx,1911,26.0,18483.0,43382,South
tx,3544,10.0,244752.0,52664,South
tx,837,19.0,61315.0,37662,South
tx,1028,0.0,88717.0,66610,South
tx,847,0.0,36405.0,42276,South
tx,5865,76.0,324607.0,48913,South
tx,1303,26.0,585638.0,39625,South
tx,1262,23.0,138976.0,47707,South
tx,3265,7.0,3223847.0,49778,South
tx,682,12.0,275248.0,62000,South
tx,3267,55.0,436747.0,62599,South
tx,452,7.0,11878.0,36395,South
tx,290,1.0,2930606.0,79421,South
tx,4387,7.0,186903.0,47902,South
tx,1219,8.0,65200.0,49306,South
tx,237,3.0,71281.0,51492,South
tx,1725,16.0,192568.0,51765,South
tx,1407,12.0,6297840.0,80902,South
tx,2670,60.0,276405.0,54871,South
tx,2,0.0,63581.0,41359,South
tx,223,10.0,3333.0,43859,South
tx,8953,172.0,880794.0,44847,South
tx,5057,95.0,539159.0,48529,South
tx,4689,119.0,73313.0,40101,South
tx,1133,16.0,210089.0,45537,South
tx,1489,12.0,5138291.0,55919,South
tx,477,3.0,127151.0,50464,South
tx,2052,13.0,275248.0,64545,South
tx,0,0.0,909643.0,59399,South
tx,7925,85.0,281772.0,50154,South
tx,4053,18.0,228747.0,52982,South
tx,3652,26.0,1772733.0,77503,South
tx,748,6.0,43919.0,55359,South
tx,1790,13.0,185941.0,52397,South
tx,4984,129.0,474637.0,49279,South
tx,634,7.0,275248.0,42528,South
tx,431,7.0,51291.0,25098,South
tx,0,0.0,149013.0,51579,South
tx,901,7.0,1805080.0,68261,South
tx,214,7.0,29158.0,74868,South
tx,3309,7.0,14638.0,35862,South
tx,6613,118.0,54756.0,39142,South
tx,1184,13.0,162022.0,53311,South
tx,1416,22.0,101099.0,50076,South
tx,849,12.0,275248.0,68750,South
tx,3264,154.0,148603.0,52928,South
tx,0,0.0,1444847.0,100920,South
tx,1734,3.0,139795.0,44940,South
tx,5027,7.0,442106.0,55234,South
tx,1642,5.0,65594.0,34992,South
tx,2354,7.0,58191.0,40353,South
tx,1995,7.0,59649.0,41614,South
tx,85,0.0,712217.0,56556,South
tx,1864,35.0,45314.0,45083,South
tx,369,0.0,12253.0,53229,South
tx,883,3.0,242292.0,54326,South
tx,494,4.0,16127.0,46935,South
tx,3251,50.0,302132.0,42522,South
tx,832,2.0,28484.0,51926,South
tx,21,0.0,3388949.0,56810,South
tx,0,0.0,47757.0,60632,South
tx,2428,44.0,435384.0,30387,South
tx,608,7.0,83991.0,46232,South
tx,1143,7.0,275248.0,59868,South
tx,229,0.0,8928.0,51250,South
tx,317,4.0,49512.0,54306,South
tx,2029,35.0,51470.0,39771,South
tx,0,0.0,28908781.0,67700,South
tx,731,13.0,2223491.0,53143,South
tx,984,27.0,5041.0,43208,South
tx,1320,8.0,131525.0,44627,South
tx,1641,22.0,7133.0,40000,South
tx,1835,12.0,477816.0,50196,South
tx,4498,27.0,1821683.0,53903,South
tx,74,2.0,15583650.0,75887,South
tx,459,2.0,62037.0,41357,South
tx,8858,171.0,115804.0,44497,South
tx,1338,22.0,203441.0,52162,South
tx,1121,21.0,22301.0,52171,South
tx,4481,199.0,424200.0,41679,South
tx,807,7.0,583549.0,46147,South
tx,2779,33.0,430718.0,54654,South
tx,8337,141.0,1657687.0,56834,South
tx,2933,14.0,759659.0,43742,South
tx,945,16.0,303486.0,59642,South
tx,671,7.0,105397.0,62986,South
tx,1502,23.0,569231.0,54971,South
tx,1999,7.0,3217642.0,46475,South
tx,1490,15.0,563800.0,48310,South
tx,620,3.0,71600.0,49315,South
tx,192,0.0,1991029.0,48650,South
tx,645,7.0,254627.0,45302,South
tx,543,15.0,118428.0,35521,South
tx,5447,7.0,8584959.0,87337,South
tx,911,14.0,452449.0,76692,South
tx,19,0.0,53591.0,60366,South
tx,2284,16.0,757064.0,64536,South
tx,1751,12.0,393700.0,53394,South
tx,243,2.0,61648.0,70005,South
tx,1578,28.0,215476.0,50635,South
tx,1548,40.0,75681.0,33952,South
tx,3139,7.0,45596.0,34459,South
ut,954,0.0,115544.0,55221,West
ut,1847,2.0,482744.0,62233,West
ut,933,3.0,1154177.0,59038,West
ut,1770,6.0,311296.0,51158,West
ut,1059,7.0,275248.0,75417,West
ut,0,0.0,3448750.0,83310,West
ut,2263,7.0,264857.0,63224,West
ut,1644,13.0,105121.0,55554,West
ut,3102,38.0,29909.0,54565,West
ut,215,10.0,170091.0,51557,West
ut,1428,22.0,567804.0,51807,West
ut,1916,42.0,114529.0,61463,West
ut,1269,1.0,77065.0,47044,West
ut,2714,7.0,122085.0,62242,West
ut,34,0.0,52086.0,91341,West
ut,1556,8.0,275248.0,42813,West
ut,2264,3.0,9629.0,57902,West
ut,0,0.0,17178419.0,74865,West
ut,7365,229.0,68740.0,45394,West
ut,1775,5.0,169467.0,53838,West
ut,414,3.0,331830.0,54799,West
ut,3162,36.0,1013623.0,102958,West
ut,2152,6.0,496798.0,74562,West
ut,2158,28.0,503191.0,65264,West
ut,666,1.0,6039379.0,74665,West
ut,163,1.0,267372.0,85166,West
ut,3685,6.0,1900834.0,59839,West
ut,1074,24.0,32083.0,44245,West
ut,164,0.0,2991603.0,67244,West
vt,3,7.0,536912.0,68825,Northeast
vt,229,2.0,806190.0,56183,Northeast
vt,1804,25.0,451430.0,50563,Northeast
vt,0,0.0,2959434.0,73647,Northeast
vt,1781,80.0,18959.0,44349,Northeast
vt,291,0.0,628627.0,65485,Northeast
vt,188,2.0,49958.0,71587,Northeast
vt,224,3.0,360393.0,64003,Northeast
vt,2826,67.0,245392.0,60925,Northeast
vt,2756,36.0,350332.0,49168,Northeast
vt,1792,20.0,1082777.0,56139,Northeast
vt,1037,11.0,1112638.0,62791,Northeast
vt,9,0.0,604405.0,51985,Northeast
vt,0,7.0,726304.0,60987,Northeast
va,727,226.0,348195.0,46073,South
va,336,7.0,1497509.0,79880,South
va,0,0.0,2416013.0,100939,South
va,750,7.0,75144.0,47673,South
va,2089,15.0,71057.0,57946,South
va,901,11.0,273370.0,52888,South
va,1108,36.0,143824.0,58696,South
va,0,0.0,2608839.0,120071,South
va,1729,48.0,621286.0,62711,South
va,1005,8.0,17227.0,49738,South
va,1599,17.0,521240.0,64199,South
va,1333,9.0,33844.0,48531,South
va,5777,118.0,321378.0,71110,South
va,0,0.0,349853.0,37500,South
va,1465,64.0,103582.0,44434,South
va,455,5.0,173035.0,31956,South
va,2233,58.0,82977.0,49025,South
va,0,0.0,34821.0,32455,South
va,350,6.0,600969.0,49664,South
va,1512,22.0,404165.0,65103,South
va,1538,67.0,285688.0,44835,South
va,167,7.0,14698.0,57198,South
va,4244,107.0,56529.0,40573,South
va,0,0.0,747946.0,59471,South
va,9,7.0,4114946.0,78640,South
va,4,7.0,4657329.0,82599,South
va,53,1.0,81456.0,80026,South
va,0,0.0,763254.0,54550,South
va,0,0.0,158331.0,40655,South
va,613,7.0,18648.0,55708,South
va,467,3.0,550139.0,77935,South
va,5576,140.0,40387.0,47469,South
va,0,0.0,964972.0,37203,South
va,0,0.0,102343.0,29932,South
va,3540,43.0,144913.0,60346,South
va,0,7.0,136519.0,27063,South
va,1739,30.0,236634.0,51954,South
va,0,0.0,14589534.0,124831,South
va,0,0.0,1757516.0,116979,South
va,0,0.0,310182.0,127610,South
va,340,2.0,920778.0,100783,South
va,4208,38.0,70667.0,51521,South
va,0,0.0,75319.0,76873,South
va,5488,83.0,458981.0,56254,South
va,0,0.0,228303.0,40417,South
va,4686,42.0,1346134.0,78002,South
va,0,7.0,1074978.0,65641,South
va,0,0.0,259619.0,33575,South
va,180,3.0,184035.0,54520,South
va,0,0.0,496201.0,70537,South
va,1996,12.0,215509.0,93994,South
va,2810,83.0,40503.0,36544,South
va,0,7.0,183922.0,67398,South
va,83,2.0,130752.0,50300,South
va,6688,203.0,358082.0,42669,South
va,0,0.0,1512476.0,56287,South
va,0,0.0,1752104.0,89390,South
va,0,0.0,1519791.0,46679,South
va,0,0.0,5519851.0,70307,South
va,278,2.0,581502.0,37952,South
va,2313,77.0,8555.0,48587,South
va,0,0.0,164780.0,39030,South
va,7,0.0,246871.0,73991,South
va,0,0.0,630200.0,87678,South
va,0,0.0,232398.0,94274,South
va,685,7.0,133291.0,66987,South
va,733,4.0,12350.0,63982,South
va,368,15.0,161485.0,53711,South
va,1,0.0,208128.0,32888,South
va,0,0.0,92664.0,42632,South
va,17,1.0,5140369.0,142299,South
va,765,9.0,276447.0,60975,South
va,6,0.0,51265.0,44303,South
va,0,0.0,1995200.0,46409,South
va,90,2.0,186364.0,57895,South
va,0,0.0,124707.0,88046,South
va,0,0.0,895267.0,81493,South
va,0,0.0,317806.0,34371,South
va,0,0.0,54443.0,64237,South
va,2069,53.0,417087.0,43207,South
va,117,1.0,101324.0,57438,South
va,115,4.0,1280568.0,57977,South
va,933,29.0,115108.0,64313,South
va,0,0.0,155016.0,87904,South
va,0,0.0,2480813.0,53215,South
va,0,0.0,2683232.0,51590,South
va,0,0.0,117921.0,47227,South
va,1150,15.0,85311.0,62632,South
va,0,0.0,219720.0,29000,South
va,6435,82.0,126636.0,45535,South
va,1518,0.0,311631.0,71548,South
va,0,0.0,173945.0,51792,South
va,1676,21.0,204632.0,43073,South
va,0,0.0,334459.0,38679,South
va,4300,72.0,242838.0,47690,South
va,0,0.0,63753.0,97118,South
va,0,0.0,699478.0,52175,South
va,1701,14.0,264151.0,89090,South
va,2549,42.0,390494.0,47202,South
va,1197,34.0,260725.0,71912,South
va,0,0.0,5638210.0,107132,South
va,9,0.0,352657.0,53866,South
va,0,0.0,105816.0,36297,South
va,1515,11.0,29306.0,74284,South
va,297,25.0,68192.0,49517,South
va,0,0.0,1955177.0,47250,South
va,125,0.0,891006.0,68948,South
va,0,0.0,2461000.0,44230,South
va,4456,67.0,360059.0,54600,South
va,1288,25.0,429800.0,61864,South
va,481,4.0,233167.0,39758,South
va,0,7.0,507769.0,57165,South
va,1784,41.0,210545.0,39820,South
va,119,3.0,499549.0,57252,South
va,202,5.0,271994.0,40932,South
va,4041,66.0,55663.0,61348,South
va,18,1.0,2160088.0,88628,South
va,0,0.0,1247882.0,111108,South
va,0,0.0,432665.0,52611,South
va,159,3.0,958895.0,74884,South
va,2115,36.0,14869.0,57962,South
va,6464,88.0,112569.0,49487,South
va,37,2.0,804594.0,42099,South
va,324,3.0,5671477.0,76610,South
va,0,0.0,444630.0,69116,South
va,82,2.0,820491.0,48495,South
va,0,7.0,474273.0,45011,South
va,0,0.0,109793.0,53853,South
va,0,0.0,348742.0,57463,South
va,0,0.0,888461.0,58818,South
va,0,0.0,500864.0,38888,South
va,147,3.0,905499.0,49364,South
va,0,0.0,884399.0,92069,South
wa,1673,15.0,157812.0,48294,West
wa,572,11.0,285863.0,53715,West
wa,292,0.0,2463523.0,69023,West
wa,3662,40.0,1004501.0,58795,West
wa,4218,64.0,811967.0,52192,West
wa,145,3.0,4276454.0,75253,West
wa,373,9.0,30494.0,53423,West
wa,1078,7.0,1188331.0,54506,West
wa,3662,48.0,429966.0,62951,West
wa,3670,59.0,45354.0,41939,West
wa,1283,7.0,918862.0,63584,West
wa,281,7.0,10440.0,55900,West
wa,4861,54.0,825599.0,55556,West
wa,3273,75.0,761545.0,51240,West
wa,0,0.0,456279.0,68604,West
wa,3179,28.0,209854.0,55127,West
wa,736,32.0,61598157.0,94974,West
wa,218,6.0,2674165.0,75411,West
wa,2190,18.0,515984.0,56004,West
wa,2397,27.0,64467.0,55773,West
wa,4979,43.0,912245.0,53484,West
wa,4165,41.0,106903.0,54631,West
wa,872,4.0,404348.0,57634,West
wa,3890,43.0,446957.0,47240,West
wa,912,7.0,107854.0,46733,West
wa,3348,45.0,58297.0,50591,West
wa,935,24.0,10114397.0,72113,West
wa,0,0.0,150587.0,63622,West
wa,1614,45.0,1999168.0,67028,West
wa,468,7.0,25226.0,65181,West
wa,617,9.0,9130759.0,86691,West
wa,3588,69.0,6560827.0,56904,West
wa,9526,125.0,283156.0,51775,West
wa,87,0.0,3330812.0,72003,West
wa,603,1.0,10069.0,53227,West
wa,3112,30.0,555488.0,57858,West
wa,3271,39.0,3103604.0,62984,West
wa,4755,64.0,333569.0,42745,West
wa,4946,7.0,2560166.0,51637,West
wv,126,0.0,89576.0,38459,South
wv,0,7.0,939220.0,62515,South
wv,1632,116.0,227385.0,40739,South
wv,2651,130.0,171108.0,41466,South
wv,0,0.0,236826.0,51496,South
wv,155,4.0,1570924.0,40028,South
wv,1843,27.0,27265.0,38382,South
wv,1722,28.0,45654.0,35024,South
wv,347,4.0,22816.0,45545,South
wv,449,23.0,413830.0,41394,South
wv,567,7.0,38293.0,42636,South
wv,1832,17.0,115161.0,42216,South
wv,2625,51.0,543420.0,40200,South
wv,6723,99.0,123550.0,47857,South
wv,0,0.0,235273.0,45763,South
wv,2218,10.0,133260.0,47438,South
wv,0,0.0,1314734.0,53022,South
wv,1996,17.0,348152.0,47837,South
wv,0,0.0,451433.0,80430,South
wv,423,7.0,3186551.0,46639,South
wv,643,7.0,301204.0,39908,South
wv,646,22.0,80307.0,42345,South
wv,1,0.0,551188.0,36168,South
wv,48,1.0,743189.0,50305,South
wv,1,0.0,344742.0,48557,South
wv,1263,41.0,143945.0,46078,South
wv,733,47.0,131211.0,27682,South
wv,456,7.0,929125.0,40784,South
wv,143,6.0,237279.0,49936,South
wv,450,14.0,119719.0,32764,South
wv,2507,84.0,1608609.0,52455,South
wv,5355,108.0,26596.0,38540,South
wv,1774,53.0,90278.0,51745,South
wv,2206,55.0,432541.0,40086,South
wv,0,0.0,896046.0,50584,South
wv,3713,65.0,37209.0,42312,South
wv,0,7.0,45686.0,56838,South
wv,4158,7.0,75687.0,41882,South
wv,6767,7.0,234527.0,51888,South
wv,311,7.0,748541.0,60097,South
wv,1858,33.0,1452444.0,43748,South
wv,2351,64.0,352705.0,43320,South
wv,1120,24.0,73213.0,43577,South
wv,2148,75.0,132613.0,37373,South
wv,2541,21.0,68368.0,38187,South
wv,0,0.0,110917.0,48578,South
wv,205,8.0,50121.0,49118,South
wv,120,8.0,44110.0,43087,South
wv,140,2.0,264182.0,40322,South
wv,626,26.0,254945.0,37988,South
wv,461,38.0,42861.0,34927,South
wv,1282,21.0,208708.0,43107,South
wv,86,1.0,19762.0,46048,South
wv,678,6.0,1396592.0,47321,South
wv,3,0.0,154322.0,42332,South
wi,2071,24.0,192300.0,46369,Midwest
wi,4101,116.0,214159.0,42510,Midwest
wi,1695,29.0,713305.0,52703,Midwest
wi,4532,52.0,84548.0,56096,Midwest
wi,0,7.0,3686213.0,62340,Midwest
wi,3166,38.0,77783.0,57829,Midwest
wi,1518,7.0,120982.0,52672,Midwest
wi,9,0.0,418552.0,75814,Midwest
wi,677,12.0,1064917.0,59742,Midwest
wi,6380,7.0,260576.0,54012,Midwest
wi,16,1.0,795235.0,68005,Midwest
wi,249,7.0,216620.0,50595,Midwest
wi,51,0.0,8516190.0,73893,Midwest
wi,0,0.0,832963.0,60652,Midwest
wi,642,9.0,414127.0,61560,Midwest
wi,5493,46.0,577740.0,53986,Midwest
wi,2762,36.0,440636.0,58783,Midwest
wi,395,11.0,1658876.0,59476,Midwest
wi,528,11.0,19866.0,52181,Midwest
wi,708,6.0,1402363.0,62391,Midwest
wi,3548,39.0,72171.0,45536,Midwest
wi,2954,25.0,656999.0,54800,Midwest
wi,178,7.0,1003234.0,64502,Midwest
wi,299,18.0,253142.0,55075,Midwest
wi,1551,9.0,1426081.0,64124,Midwest
wi,597,6.0,54263.0,43798,Midwest
wi,5563,120.0,327506.0,53650,Midwest
wi,0,0.0,910983.0,66291,Midwest
wi,5394,84.0,335525.0,53490,Midwest
wi,0,0.0,2134143.0,63733,Midwest
wi,0,0.0,146276.0,66192,Midwest
wi,539,2.0,1891085.0,57882,Midwest
wi,2579,47.0,119538.0,60691,Midwest
wi,4845,64.0,428696.0,49491,Midwest
wi,2056,15.0,308735.0,58541,Midwest
wi,256,2.0,848633.0,56612,Midwest
wi,4441,26.0,2572407.0,62633,Midwest
wi,4652,63.0,532480.0,50330,Midwest
wi,269,7.0,70924.0,52288,Midwest
wi,924,34.0,6629.0,40921,Midwest
wi,0,0.0,10427898.0,50606,Midwest
wi,2444,7.0,575263.0,59587,Midwest
wi,2488,28.0,261091.0,60908,Midwest
wi,2184,18.0,959512.0,56852,Midwest
wi,0,0.0,3277840.0,65572,Midwest
wi,14,0.0,1227995.0,85215,Midwest
wi,0,0.0,80241.0,54583,Midwest
wi,4152,70.0,256501.0,72323,Midwest
wi,918,10.0,452007.0,59994,Midwest
wi,2229,33.0,933881.0,58853,Midwest
wi,2005,26.0,126444.0,47956,Midwest
wi,0,0.0,2181963.0,61336,Midwest
wi,3605,62.0,200270.0,51947,Midwest
wi,0,0.0,2215179.0,57875,Midwest
wi,4567,7.0,145300.0,47532,Midwest
wi,252,7.0,990808.0,59943,Midwest
wi,3297,47.0,238120.0,47714,Midwest
wi,4216,60.0,397144.0,56531,Midwest
wi,658,4.0,1400026.0,60696,Midwest
wi,341,3.0,1107727.0,84756,Midwest
wi,5933,109.0,238340.0,53020,Midwest
wi,672,10.0,322776.0,58548,Midwest
wi,4035,107.0,320360.0,52459,Midwest
wi,2169,19.0,269126.0,47072,Midwest
wi,0,0.0,1234449.0,63776,Midwest
wi,2517,36.0,195998.0,50280,Midwest
wi,0,0.0,1813644.0,77663,Midwest
wi,0,0.0,6616826.0,87277,Midwest
wi,1521,29.0,541573.0,58693,Midwest
wi,2284,29.0,219479.0,52810,Midwest
wi,429,7.0,2064921.0,58543,Midwest
wi,5820,90.0,1101719.0,54913,Midwest
wy,2027,8.0,479554.0,49322,West
wy,2176,23.0,90675.0,52804,West
wy,3674,38.0,895991.0,82659,West
wy,3795,39.0,305454.0,60161,West
wy,995,14.0,141457.0,69647,West
wy,1910,20.0,39559.0,65132,West
wy,3575,35.0,581806.0,55896,West
wy,2654,17.0,107378.0,54289,West
wy,387,7.0,48213.0,51413,West
wy,1486,1.0,91389.0,58132,West
wy,6026,7.0,1896243.0,66910,West
wy,1922,0.0,180589.0,66964,West
wy,2197,12.0,1487524.0,62772,West
wy,545,1.0,28764.0,39150,West
wy,3176,32.0,417511.0,63582,West
wy,1297,18.0,87453.0,50903,West
wy,4547,8.0,475916.0,60807,West
wy,2033,9.0,94740.0,77403,West
wy,2548,18.0,921443.0,74843,West
wy,1677,0.0,512610.0,84678,West
wy,726,9.0,389868.0,63403,West
wy,902,7.0,95392.0,54158,West
wy,840,2.0,76514.0,57031,West
